product_id,lead_time_days,safety_stock
8040942,7,40
8030209,6,7
8143668,7,40
8026951,3,6
8128990,3,6
8015927,2,31
8128357,6,11
8127617,4,22
8128989,6,12
8015745,4,21
8015928,5,20
8130727,3,32
8143667,4,22
8119251,7,12
8141008,6,26
8141007,3,36
8141006,3,17
8141020,5,30
8141019,3,27
8141018,2,22
8141009,4,16
8141023,7,20
8141022,4,40
8141021,6,17
8141015,2,39
8141017,4,19
8141014,7,10
8141016,7,36
8141011,3,32
8141013,6,6
8141010,5,12
8141012,2,14
8141002,3,11
8141001,7,6
8141000,7,32
8141024,7,15
8141005,3,14
8141004,4,21
8141003,7,39
8118475,2,14
6300887,7,39
8128415,4,29
8117990,7,30
8128414,7,36
8123439,4,37
8123438,7,34
8128411,5,18
8133602,4,38
8122889,7,15
8017062,4,27
8128413,5,19
8138818,2,39
8118839,4,27
8128412,2,23
6300903,2,36
6300886,6,27
8131673,6,19
8123440,3,25
6300894,2,34
6300882,7,27
8024093,4,39
8139707,5,10
8139708,5,8
8117182,7,33
6300890,6,40
8113894,2,8
8023086,2,9
8119335,4,13
8119339,3,38
8119336,6,25
8119338,5,36
8119340,6,29
8119337,3,13
8022700,2,20
8119284,2,29
8119283,4,18
8140152,5,17
8110453,7,31
8143719,6,30
8026692,7,7
8021251,3,29
6301864,3,7
8021252,7,19
9931766,7,9
8012791,6,23
6301848,3,32
8021240,5,29
6301857,4,30
8014701,4,20
8036601,5,8
8118144,3,39
8021234,3,14
6301862,7,40
8033450,4,32
8014702,2,19
8123496,7,21
8031516,5,16
8031514,3,17
8123497,6,22
8012788,6,28
8023280,5,36
8021249,7,13
8003312,7,31
8017072,6,8
6301844,3,9
8023275,2,12
8022223,7,13
8033433,2,39
8021243,5,15
8021244,7,9
8023278,2,35
8017073,2,12
8019242,3,27
8134902,3,8
8134903,6,10
8140571,5,7
8123498,3,20
8118142,3,17
8021237,7,36
8021238,4,34
8140498,7,25
8021239,7,9
8021247,4,28
8120416,6,17
8026690,4,31
8026691,2,40
8143718,2,25
8010861,6,32
8021250,7,37
8023152,6,37
9992818,6,27
8142711,3,25
8142712,5,13
8142714,4,34
8142715,7,6
8142716,6,39
8142717,7,9
8142718,7,37
8124474,4,19
8124477,2,10
8124475,7,5
8124478,2,24
8124476,5,8
8124479,3,34
8009483,6,33
8010862,3,28
8023214,5,38
8139687,4,30
8139688,6,39
8139686,2,15
6530369,7,28
8003906,6,37
8021607,3,18
9996210,4,11
9992934,3,16
8113482,7,27
8113483,4,29
8113484,5,16
8109806,7,10
8109804,2,20
8124425,3,16
8136860,3,11
8135292,2,33
8138925,7,23
8138923,5,21
8138922,6,10
8138924,2,9
8141789,4,38
8141788,6,14
8141792,6,10
8141791,4,12
8141790,5,8
8121506,6,10
8121507,7,25
8009917,3,8
8009918,4,17
8009919,6,10
8012573,7,10
8009920,5,28
8012574,7,19
8009923,4,7
8013947,6,37
8009924,4,32
8009925,4,9
8012576,3,40
8009926,4,14
8009927,2,16
8009928,3,23
8009929,7,22
8009930,7,12
8009932,6,20
8009933,2,36
8009934,3,8
8121509,3,11
8009935,4,34
8009939,6,40
8128087,7,18
8033381,5,6
8110082,4,16
8110085,5,40
8110080,6,40
8110083,4,25
8110039,7,18
8032353,7,26
8032351,6,21
8032352,3,16
8110074,6,25
8110079,7,39
8110071,5,21
8110072,2,16
8123451,7,39
8123449,2,11
8123450,6,24
8123448,7,6
8130666,5,38
8130667,4,27
8130670,4,32
8118226,7,16
8118231,5,39
8118227,6,16
8118232,6,31
8118228,4,28
8118229,7,36
8118230,5,16
8130983,2,36
8130984,2,29
8130982,7,21
8110100,2,35
8110104,3,29
8110106,7,31
8121728,5,18
8110044,7,19
8140212,5,18
8140213,2,36
8140214,2,15
8115711,5,33
8115710,4,10
8033168,4,9
8143130,4,8
8110141,3,40
8110126,3,24
8110142,5,13
8032355,4,38
8135860,2,19
8131461,2,22
8131465,5,31
8131463,7,14
8131462,4,9
8131466,7,25
8118221,3,13
8124700,5,10
8119047,6,17
8119038,3,23
8119034,5,35
8124701,7,26
8119048,2,18
8124705,3,36
8119044,2,14
8119040,3,12
8141618,5,30
8138140,2,17
8138139,3,28
8138141,7,30
8135228,7,40
8135229,3,32
8135226,7,28
8135227,5,24
8133759,4,37
8133760,5,29
8133763,7,11
8133761,6,23
8133762,3,7
8140211,7,30
8140210,2,12
8140209,2,32
8142198,5,35
8140200,7,38
8140202,7,25
8140201,4,34
8142196,6,23
8142201,2,22
8132079,7,19
8132088,2,12
8132085,3,19
8132086,4,34
8132082,7,12
8132080,5,27
8132087,7,5
8132083,7,25
8132084,6,37
8132081,4,28
8124225,4,13
8124226,3,36
8124223,6,34
8124216,3,11
8128577,2,9
8128569,5,7
8128573,3,17
8128570,6,24
8128586,3,16
8128572,4,20
8128587,4,37
8128582,4,32
8128585,7,14
8128571,3,31
8142909,3,5
8142910,4,10
8142912,3,28
8142911,6,16
8110051,5,40
8110052,5,25
8110049,4,5
8110047,7,20
8110050,5,28
8113112,3,17
8113104,3,28
8113110,6,16
8143761,4,29
8143760,4,9
8143759,6,9
8143762,7,6
8136829,7,30
8136828,5,28
8136830,2,31
8115713,6,34
8115712,6,28
8110084,2,37
8032362,4,5
8032363,7,18
8110115,6,24
8033780,7,30
8110099,6,26
8110093,2,20
8110091,4,23
8110092,5,32
8110090,7,40
8115707,4,24
8143139,3,27
8143140,3,5
8143141,5,24
8143142,3,5
8111974,4,24
8118048,5,21
8110063,2,38
8121718,6,22
8121719,5,21
8110062,4,20
8137299,3,20
8134295,3,36
8110060,6,16
8110061,4,24
8131473,5,34
8034938,2,32
8131478,3,29
8131477,6,37
8142210,6,37
8142212,5,6
8142211,5,19
8142214,5,29
8142213,7,18
8139016,3,17
8139014,6,13
8139017,6,19
8139015,5,8
8139018,7,40
8134333,7,15
8134336,7,25
8134340,2,12
8134341,4,36
8134334,4,26
8134338,3,38
8021045,2,8
8118979,7,6
8127947,2,15
8020464,5,11
8014876,7,7
8027038,2,16
8127946,5,22
8118978,7,28
8127945,4,27
8142478,3,39
8142477,7,6
8127943,6,25
8142446,6,35
8012109,3,38
8025592,7,13
6030214,3,15
8008483,5,28
6300998,6,21
8118957,4,31
8003947,5,16
8128870,5,6
8118945,3,34
8027033,2,18
8032484,3,38
8022602,2,7
8142481,6,19
8142480,6,36
8142479,7,7
8127948,5,26
8022603,7,37
8127944,6,24
8142445,7,18
8012108,4,30
8128871,5,34
8027036,4,33
8042278,3,9
8027037,2,29
8027035,6,13
8003949,3,22
8135384,2,16
8135385,5,28
8138933,2,18
8138932,7,11
8138935,7,30
8138931,5,6
8138930,2,37
8138936,3,38
8131625,3,13
8036787,2,22
8036793,2,11
8032475,4,10
8032476,7,12
8036788,4,5
8037397,4,33
8036791,4,29
8036789,3,33
8032479,6,22
8032477,7,14
8036792,7,30
8036790,6,24
8132070,2,18
8132074,7,35
8132071,2,39
8132075,6,23
8131624,5,40
8039167,6,12
8039170,2,22
8039172,4,8
8039169,3,12
8132076,2,29
8132072,5,27
8132069,5,8
8132073,3,13
6030553,6,14
8140959,6,20
8142078,4,39
8142076,6,5
8142077,3,38
8134442,3,29
8008484,3,36
8003948,2,30
8022607,7,28
8022608,7,18
8134441,4,26
8007752,3,37
8141304,4,27
8141305,2,28
8141306,4,24
8141307,2,32
8141308,2,20
8141309,6,5
8142188,4,28
8142189,3,9
8142190,7,35
8142191,5,38
8142184,5,9
8142185,4,20
8142187,6,17
8142186,7,34
8120919,2,34
8120921,5,21
8121863,4,38
8023330,6,13
8121902,3,34
8132583,3,11
8140029,4,19
8132590,7,10
8132584,3,27
8132588,2,40
8132585,7,31
8132589,6,14
8132586,6,17
8140030,4,38
8140031,2,24
8132587,4,29
8140028,7,31
8122625,2,7
8128627,6,12
8023336,7,11
8122627,4,21
8023337,6,20
8023339,7,6
8122628,5,27
8023340,4,8
8134511,5,22
8134512,4,8
8134513,7,36
8134514,2,14
8134515,2,7
8141313,7,16
8141311,7,25
8141312,5,24
8142192,2,27
8023354,3,17
8008569,6,21
8008570,4,35
8033336,5,5
8120925,7,9
8120926,4,40
8120927,4,14
8121862,3,31
8121864,5,23
8121865,3,20
8121866,6,14
8127440,2,28
8132591,5,28
8132592,3,29
8132593,6,19
8127441,6,9
8127442,7,37
8025623,5,19
8128334,5,37
8128337,3,36
8121875,7,33
8121876,7,23
8023329,7,9
8023328,7,13
8025621,2,16
8142779,4,15
8142780,6,24
8142782,7,14
8142781,7,35
8121894,2,26
8121897,6,19
8121898,6,9
8121899,3,10
8122610,3,16
8122612,4,29
8122611,7,23
8032940,7,31
8008565,5,26
8121908,3,32
8138874,3,10
8138875,4,16
8138878,4,39
8138876,4,24
8138877,2,6
8121880,7,18
8127551,5,6
8032319,7,6
8033338,2,35
8140267,3,30
8140268,4,22
8140269,4,32
8140270,7,23
8140271,4,26
8140272,6,30
8135831,4,36
8135832,3,23
8135838,2,36
8135833,4,21
8135839,4,29
8135834,2,36
8135835,7,5
8135836,7,17
8135837,7,36
8135840,7,33
8135841,5,36
8133873,2,15
8133874,6,14
8133875,5,36
8133876,4,24
8141315,6,32
8141317,5,26
8141318,2,29
8141319,6,31
8122614,5,33
8122613,6,20
8121887,7,12
8121888,4,25
8121889,6,29
8121890,6,5
8122615,2,10
8121891,4,32
8121892,2,27
8041284,7,22
8126599,4,11
8126600,6,7
8126601,5,14
8126602,6,36
8126603,2,18
8126604,7,7
8126605,6,38
8126606,5,32
8129290,2,11
8129291,3,20
8126608,3,16
8126609,4,16
8126615,4,35
8126607,3,18
8129293,5,19
8129292,4,40
8041303,4,18
8041304,6,22
8041305,4,7
8033332,6,5
8023315,3,35
8025607,7,11
8123114,2,14
8121879,2,27
8023319,7,29
8033331,5,28
8041232,4,38
8141750,7,20
8141751,2,10
8132739,6,16
8138873,2,37
8121857,2,15
8121859,3,19
8125944,5,17
8131699,6,21
8131700,7,17
8023321,4,39
8121860,3,29
8025639,4,33
8121871,6,10
8121872,5,24
8121873,7,6
8120924,3,27
8121861,6,27
8122618,2,26
8127446,4,23
8121870,6,24
8121867,5,20
8121868,7,23
8121869,5,21
8023360,3,28
8023361,2,10
8023362,6,32
8141485,7,26
8141486,5,12
8141487,6,37
8141488,2,13
8141489,3,10
8141490,5,15
8122630,7,6
8143500,2,18
8143501,5,9
8111640,5,26
8041240,7,9
8041235,3,25
8041238,7,13
8041239,6,19
8142193,2,27
8133850,4,11
8140297,2,7
8140298,3,26
8033217,2,23
8135855,7,31
8033243,2,30
8126586,6,14
8126594,7,26
8126590,3,37
8138890,6,10
8033207,6,23
8033240,7,13
8138889,6,28
8033245,4,25
8143508,2,36
8143507,2,40
8033234,2,16
8143509,6,14
8033229,3,13
8124286,3,21
8033210,2,38
8033222,4,19
8135857,7,15
8033242,4,6
8033202,7,37
8135859,6,18
8129299,6,25
8033253,3,18
8033218,7,35
8135858,5,15
8135856,7,37
8140301,2,26
8033250,2,18
8124963,6,35
8138891,6,17
8122701,3,33
8122694,4,34
8122705,7,5
8122706,7,23
8135851,7,12
8122695,4,13
8122707,5,17
8135854,3,29
8122696,3,31
8122697,2,39
8135853,2,21
8135852,3,40
8122692,4,28
8122699,4,10
8122700,6,19
8033213,2,18
8033263,3,16
8124962,4,18
8138887,4,32
8138888,4,32
8129297,7,34
8143510,3,34
8033204,5,21
8140294,6,19
8033200,7,29
8033216,2,15
8033201,5,7
8033220,7,31
8033199,2,24
8033215,6,38
8133402,3,30
8033191,4,19
8033190,6,23
8141964,3,26
8130259,3,8
8039985,7,35
8039984,4,14
8031197,3,16
8135406,5,10
8124346,2,22
8124345,3,10
8130257,2,35
8130258,4,35
8113841,6,25
8113848,3,39
8113844,6,20
8113846,4,26
8015762,4,29
8134679,3,21
8109923,3,20
6220476,4,24
6220475,2,26
6220474,3,12
6220473,7,12
6220472,4,10
6220471,5,26
8140195,5,18
8133926,3,18
8140199,7,21
8133930,4,28
8133919,2,34
8140196,2,14
8133920,6,22
8136509,4,37
8133927,6,36
8140198,5,31
8133925,7,20
8133922,6,10
8133921,6,16
8133923,4,39
8133924,2,17
8140194,7,25
8133928,7,17
8133932,6,25
8133931,3,21
8133929,6,38
8139946,5,5
8136861,5,34
8122098,4,29
8039646,5,6
9999386,2,28
8023269,3,21
8023307,6,25
8034167,4,8
8023291,2,23
8141779,3,15
8141778,2,24
8141777,5,9
8141780,4,40
8141781,3,35
8141782,7,39
8141783,7,26
8141784,4,33
8141785,5,17
8032456,3,19
8121850,5,39
8023222,5,38
8121827,7,32
8121841,5,6
8121991,2,10
8034163,7,7
8143502,5,15
8024857,7,17
8032444,2,8
8023255,4,17
8023256,4,12
8121834,5,32
8024851,3,8
8121992,2,28
8143504,5,18
8024854,6,6
8143505,6,13
8143503,6,15
8121994,2,13
8128349,5,9
8128347,6,16
8143506,2,25
8121826,3,28
8143517,5,18
8121838,5,33
8025570,6,29
8128348,4,34
8041280,5,16
8120913,4,13
8111968,6,25
8111960,4,27
8111961,6,37
8111948,7,8
8132747,7,5
8120915,2,15
8126612,6,18
8123704,7,24
8126610,6,13
8132742,2,9
8111959,2,39
8126614,6,20
8135843,5,16
8135845,2,19
8135844,3,6
8123707,4,29
8132743,3,39
8035504,2,31
8122095,6,19
8122668,6,18
8036403,2,10
8121953,3,6
8122949,3,6
8121952,4,27
8121947,5,35
8036384,7,38
8036398,6,14
8122097,2,17
8036391,2,13
8135847,5,27
8133866,3,17
8135848,5,19
8135849,7,37
8133403,4,21
8122665,7,11
8133405,4,17
8135850,5,34
8122951,6,18
8023309,6,39
8122166,5,19
8035659,2,40
8023289,4,8
8132707,7,28
8007969,4,16
8039664,3,6
8126064,7,26
8020295,7,30
8133237,2,13
8135863,2,40
8133230,5,11
8133234,6,32
8133232,6,25
8133233,5,28
8135864,7,30
8133231,6,8
8135865,2,8
8133235,3,33
8003313,2,5
8141861,6,20
8143703,4,34
8143938,2,21
8143939,2,12
8132567,6,20
8132569,5,37
8140708,4,13
8140784,2,12
8143702,4,27
8136078,4,30
8136079,2,26
8140785,6,10
8140709,3,21
8140711,6,25
8140710,4,8
8134482,7,8
8140712,7,31
8129333,2,35
8129334,4,16
8138369,7,35
8140787,2,24
8140716,2,14
8143704,4,12
8134056,5,11
8140786,3,32
8143706,7,32
8141226,3,38
8141246,6,33
8034590,5,10
8034593,3,14
8034589,6,13
8034592,2,31
9996048,5,30
9996047,7,28
8038492,2,31
8041382,2,32
8041383,3,40
8022072,2,32
8009227,5,38
8041384,6,28
8016464,2,11
4884042,6,19
8141643,2,7
8030253,4,36
8015666,4,39
8138054,6,39
8039622,5,15
8039621,4,31
8039623,2,14
8134342,2,20
8121340,6,17
8039620,7,38
8121339,3,23
8139637,7,14
8139638,5,21
8038652,6,19
8139631,7,28
8139632,4,10
8139633,2,9
8139634,7,33
8139635,7,40
8139636,7,25
8113596,5,32
8025418,3,10
8025429,6,10
8025417,7,24
8025428,3,28
8115681,5,11
8115684,2,40
8115680,3,29
8115683,7,39
8025415,6,14
8025426,3,40
8139042,5,39
8136448,6,31
8136449,7,32
8142701,6,38
8128984,5,31
8128985,3,12
8025421,4,22
8025440,2,20
8025416,5,12
8025427,4,32
8018337,5,37
8115685,3,37
8012070,2,5
8025453,4,15
8136450,2,36
8138943,6,14
8128883,5,15
8128887,2,9
8136451,2,9
8138701,5,30
8138702,5,37
8142702,5,33
8136452,6,8
8138703,6,34
8025396,2,5
8025407,3,9
8025414,2,11
8025395,3,12
8025406,3,30
8115678,5,9
8115679,6,20
8115675,3,12
8115677,7,32
8025382,5,39
8025404,3,34
8139043,4,22
8136446,2,32
8136447,3,31
8142700,5,34
8128982,6,25
8128983,5,22
8025399,3,40
8025410,5,23
8025394,6,37
8025405,2,24
8141295,2,20
8126845,3,5
8123572,6,24
8126850,2,25
8130254,2,26
8126847,3,26
8123574,2,27
8126848,2,33
8123575,4,20
8126846,5,8
8123573,5,37
8126849,4,27
8123576,6,37
8128517,6,21
8025375,4,37
8140438,2,8
8014115,7,12
8133611,5,30
8141646,5,27
8030429,6,9
8041385,6,29
8041386,5,32
8026696,5,10
8141654,6,9
9999864,2,11
8132373,3,38
8009276,5,19
8015318,2,16
8121579,5,30
8121580,4,19
8031005,5,32
8021812,4,13
8021811,5,7
8132363,4,24
8121578,7,16
8121581,5,34
8135962,4,13
8141110,7,15
8125665,4,6
8132374,5,28
8132375,5,34
8020020,2,36
9996288,5,39
9997435,2,10
8033953,7,19
8113609,3,37
9996828,4,5
9997436,2,28
8014141,3,14
8039420,6,31
8010498,3,23
8038494,4,9
8013101,7,31
8018841,2,29
8015989,3,9
8128504,6,24
8128505,3,28
8116825,2,7
8039859,2,15
8039860,5,21
8034228,6,38
8021716,5,25
8123917,2,28
8123918,2,37
8123919,7,27
8123916,4,15
8123920,5,7
8142813,4,7
8032493,3,31
8027479,4,35
8110946,5,38
8122325,2,13
8122324,3,28
8116977,7,21
8116978,2,18
8012579,6,31
8012578,7,9
8014919,7,21
8014920,5,9
8133268,7,17
8133267,6,10
8022262,2,31
8128782,2,40
8128781,6,17
8020603,3,28
8020601,6,26
6300171,5,9
6309931,4,35
8021925,7,31
8123033,5,39
8020602,4,12
8040094,3,23
9999673,4,15
9999676,7,32
9999675,4,35
8021967,3,11
6032604,7,14
8021969,7,12
8021968,7,8
8123031,6,17
8040092,5,40
6030872,4,11
8143495,5,6
8143496,7,32
8143497,3,8
8143498,5,37
8003769,7,14
9931820,3,9
8003768,3,31
8003762,7,13
9931822,6,35
8003759,5,24
8003763,4,31
8003807,2,30
8003772,5,6
8003774,7,10
8003773,5,21
8003765,2,5
8003771,2,13
8003767,4,28
8003776,6,16
8003778,3,7
8003758,4,22
8003770,4,10
8003757,7,25
8003779,3,19
8003761,2,22
8003780,7,35
8003781,4,22
8003760,4,25
8003783,6,39
8003764,7,9
8003784,7,35
8003808,4,16
8003766,7,32
8003756,6,19
8003785,6,11
8003809,5,23
9931825,4,22
8003810,2,36
8016538,3,21
8016535,6,16
8016539,2,8
8016536,2,13
8016540,5,22
8016537,5,21
8032936,4,24
8032928,7,5
8132472,3,37
8112552,4,35
8112555,4,6
8112556,7,26
8112558,6,11
8112564,2,32
8112561,3,12
8112562,3,19
8112563,7,31
8021627,5,19
8133637,4,40
8133638,2,20
8133639,7,40
8142181,7,5
8131562,7,31
8131573,4,21
8142169,7,16
8142183,7,11
8131561,3,35
8131564,2,13
8131565,6,12
8131567,7,5
8135543,4,9
8135515,6,38
8135514,3,31
8137794,2,18
8137793,5,29
8131560,7,34
8137795,3,20
8131570,6,8
8131574,6,12
8142182,6,32
8142170,3,22
8131563,5,29
8131572,6,40
8138260,5,20
8137797,5,10
8131568,2,9
8138945,2,11
8138950,5,16
8135029,2,34
8133633,2,36
8142904,6,10
8133635,2,12
8142905,2,24
8133632,5,22
8142903,3,18
8133636,3,36
8142906,6,17
8142899,4,25
8142900,3,32
8142902,7,33
8142901,3,11
8135516,4,21
8135517,4,40
8135518,6,27
8135520,3,30
8135519,4,11
8133631,7,20
8142898,4,33
8138903,2,39
8138904,4,13
8138902,2,19
8136647,7,22
8136648,7,12
8139244,2,11
8139243,2,24
8139245,3,25
8134584,3,12
8134586,6,25
8134588,4,9
8134599,4,38
8134592,7,24
8134590,3,20
8134594,5,12
8134593,6,28
8134583,6,8
8139239,4,39
8134596,6,10
8134605,6,9
8134603,7,10
8134604,2,5
8134587,2,29
8134597,5,8
8134598,3,34
8134585,5,38
8134595,6,26
8134589,4,33
8136646,3,15
8136645,3,40
8139240,2,39
8139241,2,6
8139242,7,7
8136649,3,40
8132853,4,7
8141467,3,35
8139039,4,12
8139040,4,40
8139041,2,11
8138134,3,18
8138135,6,11
8138133,4,30
8132746,7,23
8132745,4,11
8110785,3,36
8110784,4,12
8042653,6,31
8039042,3,15
8126102,5,8
8126101,2,21
8126131,5,35
6300000,7,6
8024982,2,15
6031229,4,23
6031227,4,39
8024984,2,36
6031226,3,18
8002977,4,38
6031221,4,31
6031225,5,18
6030914,5,37
6530767,5,17
6031217,4,32
8118998,3,13
6031228,4,20
8118999,2,29
8002978,7,25
8135309,5,24
8119000,4,13
8135310,4,20
8034554,5,20
8024981,2,14
8135311,5,9
8123613,4,18
8125318,3,5
8125320,3,7
8125321,5,36
8140097,7,38
8127519,6,8
8039661,5,9
8110220,4,36
8110232,3,7
8130918,5,28
8110205,7,29
8130919,6,5
8110222,6,14
8110218,4,16
8110216,6,27
8110219,3,39
8110209,4,16
8110223,4,34
8110237,7,6
8110211,5,32
8110201,5,39
8110198,3,34
8110199,6,34
8110197,4,30
8136151,3,38
8110215,6,18
8136152,4,37
8136153,6,32
8110214,6,31
8110213,7,26
8136154,5,37
8110202,5,29
8110203,6,31
8110204,5,15
8110224,4,11
8110231,7,7
8110225,7,31
8110235,7,35
8110238,6,35
8140052,3,32
8133625,2,38
8133618,3,13
8127321,4,28
8133615,4,8
8140053,5,22
8140054,6,16
8014762,6,17
8015613,4,16
8014761,5,23
8015614,3,18
8020344,5,13
8020340,5,21
8001509,2,12
8020343,6,25
8020341,2,34
8020342,6,8
8139786,6,36
8139769,7,20
8142051,7,34
8139782,7,26
8139793,6,24
8139783,2,23
8139784,6,29
8139785,7,16
8139787,3,24
8139760,7,12
8139765,7,32
8139780,5,30
8139789,3,27
8139777,4,5
8139790,4,33
8139778,2,21
8139791,6,28
8139779,7,15
8139788,6,12
8139776,2,34
8142050,6,7
8139770,6,36
8142048,4,19
8139763,5,6
8139775,6,35
8139772,7,19
8139773,3,37
8139774,2,12
8139771,2,12
8139781,2,21
8117177,3,37
8117178,3,24
8142075,3,28
8142074,5,31
8140130,4,11
8140129,3,27
8126983,6,22
8140121,5,32
8126988,7,33
8129526,7,9
8119580,3,5
8138123,2,7
8132407,6,7
8132401,5,12
8119578,2,28
8140126,7,22
8134738,2,32
8132397,2,10
8119579,6,7
8134743,5,33
8126982,3,29
8119581,5,40
9931781,7,32
8002291,7,36
8009745,3,30
9931780,6,17
8002290,2,19
8009744,3,14
8137640,5,8
8116927,4,18
8119231,4,35
8020444,4,26
8020443,3,10
6310826,2,29
6310825,4,28
8011332,2,20
6310824,6,25
8016800,6,12
8129119,5,13
8129120,5,37
8128889,4,11
8128891,2,12
8036321,2,5
8016802,6,25
8016803,5,17
8110245,6,10
8110244,7,30
8110243,7,37
8110246,2,32
8136155,2,8
8127311,4,30
8136160,7,12
8140049,5,10
8136161,5,31
8136158,6,13
8140050,5,39
8136159,6,19
8127310,7,34
8110233,6,11
8110234,6,25
8110236,3,7
8136156,7,12
8140051,7,20
8136157,2,28
8112890,6,12
8113519,2,21
8113517,4,27
8137711,2,25
8137712,2,25
8129531,6,27
8117077,3,20
8132403,2,7
8134087,2,19
8134742,5,19
8117076,3,24
8021729,5,18
8137948,4,19
8021471,3,25
8034230,3,15
8134564,4,21
8134565,7,36
8131133,2,20
8131132,2,21
8142422,4,38
8137210,3,29
8032725,7,12
8030276,3,33
8142417,7,31
8113525,4,7
8041508,6,17
8041507,7,40
8142419,4,6
8113527,7,22
8121598,4,20
8034477,5,32
8142418,3,7
8113526,3,14
8132500,5,9
8022397,2,10
8022398,7,32
8021505,6,39
8009555,6,16
8139954,7,34
8140010,7,14
8140011,7,37
8141396,3,22
8141397,5,37
8141399,4,23
8141398,6,29
8140012,7,10
8140013,4,38
8140014,6,34
8140015,3,38
8140016,5,11
8140017,7,21
8134710,6,20
8134709,4,33
8134708,6,24
8134707,7,36
8139022,6,9
8132456,2,25
8132457,4,28
8116667,4,8
8116663,5,19
8034130,2,23
8040955,6,5
8132458,4,13
8132459,7,28
8034131,3,31
8040956,2,29
8125668,2,17
8037062,3,7
8125667,5,16
8137808,7,15
8142547,7,11
8142548,4,29
8142549,3,36
8142550,2,9
8141265,6,17
8140802,7,17
8132453,2,36
8141264,3,39
8140799,2,9
8128537,4,36
8137809,4,32
8128536,6,32
8137799,5,33
8040950,5,23
8034125,3,12
8040949,5,23
8034124,5,22
8139969,5,33
8139971,2,15
8139967,5,27
8139970,7,34
8139968,2,39
6310049,3,5
8121407,4,7
8117127,5,31
8034270,5,33
8039132,7,10
8121346,2,8
8121347,5,16
6310134,6,35
8126293,4,9
8126292,6,24
8126291,3,27
8126290,3,15
8041676,3,39
8126287,2,31
8139947,5,19
8133097,6,10
8041678,3,22
8005404,4,5
8005403,7,6
8138002,6,16
8138000,4,24
8143098,7,27
8138001,2,9
8121345,5,15
8121344,5,8
8043742,3,13
8138059,6,7
8139948,3,26
8136954,6,14
8141147,2,15
8127622,3,13
8141157,4,30
8127629,4,39
8135025,5,39
8127631,4,40
8143228,4,23
8127628,4,35
8134328,7,19
8137134,5,28
8127625,5,40
8127627,7,34
8131367,2,37
8143227,7,5
8130498,6,9
8127626,6,23
8143229,6,8
8137747,7,12
8137742,6,9
8137738,7,32
8137737,5,39
8137788,6,14
8137787,2,35
8137791,5,25
8137790,5,8
8137789,5,36
8137745,2,13
8137977,6,11
8137750,4,39
8137741,2,14
8137751,6,35
8137756,2,10
8137754,2,28
8137736,2,11
8137975,6,36
8137748,4,24
8137746,5,30
8137740,6,40
8137743,5,34
8137744,6,9
8034229,6,18
8136863,6,16
8134677,7,32
6220411,5,13
6220412,5,33
6220413,2,12
6220414,7,13
6220415,2,39
6220416,3,10
8139563,7,10
8139568,3,26
8139562,6,34
8139567,4,35
8139566,5,21
8139564,7,37
8139569,4,18
8139565,7,28
8139570,6,28
8137006,7,17
8137005,6,25
8012621,4,21
9999260,5,22
8008336,4,30
8010496,4,21
8008335,6,33
8008334,2,15
9993316,6,7
5002055,5,39
8039452,5,14
6300968,4,9
6300971,5,35
6300964,4,31
8037199,4,35
8127396,6,16
6300967,7,30
8039451,4,22
6300966,5,21
6300970,3,14
8039453,4,17
6310243,7,8
8020573,7,36
6033226,6,6
6310240,4,15
8014500,3,37
8016235,7,29
8015187,6,18
6300965,4,25
8120895,3,38
8142343,2,34
8142347,3,15
6300960,4,19
6300959,6,32
8040627,4,28
8039513,2,39
8040626,5,32
8039516,4,10
8039515,6,13
8140124,5,26
8140123,2,25
8021687,2,29
8021667,6,15
8129539,2,27
8127452,6,19
8134089,4,34
8132395,3,14
8127451,2,16
8124606,7,19
8129420,3,37
8129419,7,33
8124989,6,18
8124933,7,13
8124939,5,15
8143657,5,11
8124992,4,18
8124932,7,11
8124935,2,28
8124940,7,9
8124937,4,27
8131750,7,20
8134491,6,24
8131218,3,17
8143658,3,27
8124951,5,14
8136854,6,12
8124953,5,6
8124955,3,18
8129422,3,33
8129421,4,5
8143659,3,24
8129424,4,17
8129423,4,32
8125001,4,29
8124966,5,33
8124969,7,18
8143656,5,40
8124999,6,8
8124965,6,31
8124967,2,14
8124970,3,8
8124968,3,33
8136853,3,33
8124941,4,36
8124954,7,20
8124964,4,15
6203626,5,16
8122789,5,40
8121227,2,6
8135357,6,25
6203612,7,38
8140247,2,21
8036963,4,7
8121229,4,23
8136846,2,30
6232267,3,10
8008678,6,5
6203613,6,24
6296303,2,23
8131000,4,22
8008996,3,32
8000680,3,8
8122179,7,8
8008997,6,7
8033652,7,15
8131001,4,25
6296306,6,6
6203629,7,10
8033653,3,22
8135356,3,9
6232264,3,7
8118289,3,20
8002076,2,33
8009760,6,30
8033654,5,39
8041720,5,16
8009761,5,36
8122788,2,32
8008998,7,29
6232263,6,19
8007588,3,16
8122787,3,24
6296307,3,17
8121228,5,31
8122790,7,21
8136850,3,31
8118294,4,34
8121226,7,5
8033650,6,9
8009762,5,32
8136849,3,25
8136848,5,14
8118296,2,32
8136847,7,24
8131003,3,27
8015492,5,27
8008197,5,8
8136845,7,28
8133083,2,31
8002064,5,29
8008196,7,35
8034202,7,24
8021692,7,27
8021460,4,29
8021472,5,39
8021461,6,38
8021734,4,32
