product_id,current_stock,min_stock,max_stock,reorder_point
8141373,75,13,149,61
8141363,76,26,125,61
8141351,181,16,259,101
8141374,18,7,75,31
8141366,128,7,227,84
8141353,5,10,81,35
8141375,47,25,167,75
8141368,160,26,195,85
8141356,90,8,70,30
8141376,16,18,102,47
8141370,150,28,223,96
8141358,154,36,175,85
8141377,52,36,110,62
8141372,237,32,218,97
8141360,77,23,164,72
8112615,22,5,249,90
8112612,90,39,203,96
8124512,121,34,96,56
8132805,52,15,145,61
8125096,154,38,268,119
8136575,115,17,176,73
8132803,38,40,274,122
8124516,202,38,245,110
8126055,216,22,220,91
8129785,43,8,105,42
8112608,23,36,136,71
8136573,111,19,88,43
8136571,185,16,257,100
8112617,249,24,233,97
8136574,11,9,101,41
8141088,41,40,225,105
8134053,127,8,186,70
8125095,126,15,101,45
8131150,100,30,134,66
8112594,29,31,214,95
8124505,23,15,192,77
8112603,87,12,96,41
8112600,61,30,114,59
8112611,22,25,250,104
8112589,108,12,260,99
8124502,59,29,114,59
8112614,48,26,187,82
8112622,186,5,149,55
8136572,138,5,112,42
8129771,231,6,245,90
8124513,152,13,122,51
8126052,112,33,93,54
8112598,30,16,129,56
8129783,227,8,231,86
8112629,71,36,105,60
8141089,161,29,132,65
8112609,6,22,114,54
8112595,110,31,191,87
8124520,35,39,120,67
8124521,181,36,199,93
8124522,72,11,104,44
8141083,94,33,264,114
8112626,158,20,148,65
8112631,136,35,284,122
8112630,45,34,154,76
8112632,24,9,75,32
8124515,257,26,274,113
8124517,72,10,96,40
8124518,101,27,196,86
8124519,131,21,124,57
8131148,174,29,156,73
8112616,54,38,101,60
8124506,189,25,247,103
8112593,82,35,103,59
8125093,10,28,208,91
8112601,141,10,101,42
8112606,104,28,128,63
8124503,116,35,173,83
8112588,199,18,199,81
8112613,16,9,170,65
8136570,180,19,223,90
8129769,70,27,115,58
8112625,98,24,272,111
8125092,282,10,242,91
8112602,97,6,150,56
8136576,3,22,164,72
8124511,111,7,79,32
8126051,4,12,147,59
8124508,152,6,112,43
8112597,81,25,136,64
8129781,56,15,105,47
8112627,32,35,115,63
8141090,17,33,162,78
8137637,28,26,182,81
8137636,155,8,188,71
8132802,56,12,74,34
8132804,238,36,262,115
8124514,219,6,180,67
8136577,61,35,198,92
8129784,55,27,121,60
8141081,17,18,128,57
8141082,110,7,110,43
8141087,100,7,82,33
8141086,162,19,202,83
8131149,16,22,243,99
8112592,157,29,277,116
8124507,31,34,196,91
8125094,152,18,248,99
8124504,245,33,267,115
8112587,156,17,169,70
8112607,73,15,256,99
8129782,69,21,127,58
8112628,110,32,125,65
8141084,109,8,160,61
8141085,47,23,183,79
8029175,100,9,232,87
8037233,82,13,127,53
8007877,83,7,253,93
9998228,87,38,209,98
8013631,24,40,171,86
8009286,183,11,149,59
8142352,284,40,257,116
8142353,175,17,262,103
8142355,134,28,252,106
8142354,132,32,128,66
8142356,130,38,281,123
8140111,126,28,164,76
8140110,262,36,222,101
8140112,81,5,95,37
8140113,248,13,251,96
8009433,94,34,181,85
8127421,185,34,283,121
8141348,64,10,224,85
8134349,172,23,228,95
8016913,115,27,186,83
8127420,150,23,206,87
8129762,201,29,217,95
8027204,60,36,142,73
8021214,54,38,227,104
8021215,136,37,238,107
8134777,19,18,160,68
6310274,291,38,271,120
8021315,62,10,96,40
6310272,96,16,194,78
6310275,109,5,129,48
8021316,55,12,125,52
6310273,64,25,194,84
8139419,155,40,216,102
6530373,91,10,183,71
6530374,69,38,112,64
8003857,39,35,178,85
8038973,34,27,165,75
6032755,256,19,229,93
8026625,29,36,247,110
8115416,75,28,164,76
8115415,111,12,168,67
8028102,209,7,217,81
8034898,192,5,218,80
8034897,127,17,163,68
8117931,132,27,185,82
8143111,208,13,253,97
8019055,16,34,193,90
8143113,151,12,166,66
8012604,48,27,167,76
8010528,244,16,259,101
8136653,29,10,109,45
8031294,69,15,98,44
8117930,58,35,111,62
8132849,178,21,247,100
8132848,0,20,150,66
8121570,86,35,278,120
8142670,273,38,284,124
8141917,151,19,151,65
8141918,114,17,201,81
8025201,47,37,115,64
8141916,112,38,140,74
8138569,39,31,99,55
8143109,135,34,256,112
8143112,0,31,99,55
6301939,30,30,110,58
8020882,190,10,231,87
8128786,125,35,258,113
8016376,85,5,70,28
9999576,270,12,236,90
8022133,164,20,129,58
8022132,188,28,197,87
8016377,81,21,268,107
8028628,79,25,246,102
8115108,134,7,203,76
8038575,43,28,146,69
8038576,189,22,201,85
8137613,217,14,188,75
8138608,86,26,173,77
8133239,146,32,124,64
8142303,69,5,74,29
8115413,28,14,85,39
8115414,88,6,210,77
8137103,15,23,209,88
8013658,20,36,253,112
8009737,36,38,228,105
8143110,236,36,226,103
8143964,125,28,138,67
8139679,302,30,267,113
8140943,18,20,152,66
8139269,65,20,199,83
8139268,226,38,244,110
8038173,126,39,144,76
8141316,121,27,99,52
8136168,177,17,220,88
8033689,2,10,87,37
8139612,209,26,211,91
8133186,117,24,131,61
6301877,11,11,87,38
8142666,46,23,125,59
8117254,81,33,264,114
8142665,10,7,102,40
8117255,18,31,251,108
8141648,116,40,125,70
8141649,66,34,96,56
8141640,127,21,271,109
8123024,101,27,110,56
8138609,125,23,120,57
8029493,5,20,143,63
8125898,138,16,214,85
8004017,131,22,229,94
6536013,5,23,225,94
8126075,100,20,85,43
8131880,7,16,110,49
8142669,181,38,155,79
8133184,56,5,217,79
8142668,104,8,244,91
8142667,119,6,161,60
8139611,262,32,258,111
8139614,152,16,237,93
8020308,234,19,206,84
8018396,104,33,156,76
8018398,26,20,107,50
8138203,196,27,177,80
8004028,58,31,97,54
8018400,122,21,229,94
8043697,164,25,130,62
8012334,37,13,185,73
8007524,283,34,262,114
8120272,40,15,198,79
8120271,4,19,110,51
8120273,162,30,272,115
8035148,138,31,103,56
6030904,84,32,223,99
8143965,184,9,203,77
8134917,93,24,226,95
8134916,219,36,269,118
8115728,55,24,227,95
8115726,105,36,146,75
8115729,126,31,148,72
8115727,58,12,199,77
8008861,80,21,108,51
8008862,135,7,149,57
8008871,192,28,238,102
8008863,91,40,194,94
8008864,286,37,263,116
8008874,37,19,149,65
8008872,140,10,106,44
8008869,123,34,255,111
8008870,114,6,197,73
8008873,78,31,171,80
8008865,200,16,195,79
8008867,10,14,253,98
8138092,83,38,279,122
8137154,6,10,124,50
8140144,23,8,167,64
8138076,230,35,229,103
8140142,57,31,182,84
8138090,186,40,148,78
8137156,113,24,156,70
8139580,3,13,178,71
8137158,118,22,201,85
8140145,141,34,128,67
8137159,283,32,246,107
8139579,176,35,217,99
8140056,181,38,198,94
8137155,130,20,90,45
8139581,51,9,120,48
8140636,274,39,245,111
8141097,188,8,151,58
8141099,100,18,179,74
8141096,73,33,113,61
8141101,176,32,172,81
8141098,181,23,148,67
8139578,84,39,167,84
8140146,159,35,248,110
8140638,246,11,231,88
8137152,4,32,170,80
8137157,41,27,100,53
8138094,27,5,99,38
8138091,100,16,215,86
8138074,95,36,181,87
8140637,77,13,133,55
8137151,171,10,227,86
8140147,241,31,207,93
8138079,53,16,91,42
8140148,46,14,133,56
8141095,89,23,257,105
8141093,203,39,282,124
8141094,20,13,207,81
8140149,97,23,183,79
8137153,177,7,178,67
8114279,297,20,262,105
8114277,141,35,108,61
8110983,190,20,215,88
8030116,29,7,194,72
8030125,227,21,204,85
8030120,179,33,188,87
8030064,166,33,178,84
8030065,90,12,227,87
8030126,155,16,238,94
8030127,230,34,229,102
8030066,34,14,111,48
8030129,113,35,150,75
8132304,7,6,97,38
8030067,66,34,182,86
8030130,9,9,178,68
8132305,23,40,136,74
8030117,58,35,211,97
8030122,139,39,241,110
8030134,244,26,209,90
8132306,140,40,200,96
8030118,31,23,178,77
8030123,121,7,84,34
8030136,202,10,166,65
8030119,114,31,93,53
8030137,34,12,132,54
8022743,172,8,155,59
8022741,32,15,87,40
8022744,17,16,191,77
8021864,130,39,109,64
8021850,102,37,240,108
8021848,126,27,92,50
8021849,201,21,189,80
8021851,34,34,109,60
8021853,119,17,230,92
8021852,79,40,134,73
8021854,61,20,82,42
8040987,9,8,138,54
8040988,37,15,139,58
8021839,211,19,196,81
8021841,19,40,136,74
8021840,153,21,142,63
8021843,7,10,98,41
8021846,165,21,187,79
8021844,20,24,144,66
8021847,256,12,249,95
8021988,41,37,248,111
8040990,21,13,101,44
8021845,59,14,247,96
8022734,2,14,171,69
8021835,19,28,201,89
8021866,250,11,248,94
8021867,34,40,112,65
8021868,83,7,88,35
8021978,22,27,264,110
8021838,19,18,177,74
8021842,112,14,129,54
8021831,109,8,237,88
8021833,229,31,267,114
8021832,230,11,203,78
8022739,170,19,226,91
8022742,143,29,120,61
8022735,133,5,159,59
8040983,108,22,167,73
8022737,132,15,108,48
8022740,154,6,194,72
8022736,7,35,251,111
8021857,11,9,160,62
8021856,219,34,274,118
8021858,250,31,227,100
8021861,126,40,233,108
8021860,4,9,224,84
8021862,17,28,173,79
8022747,25,35,253,111
8022746,305,31,269,114
6300350,6,39,130,71
6039486,23,30,185,84
8117051,198,12,159,63
8117050,135,33,120,63
8140103,83,38,100,60
8140101,28,39,155,80
8140102,129,20,256,103
8140100,191,12,175,69
8140084,71,37,187,90
8140104,264,37,287,125
8140105,5,14,96,43
8034219,70,16,248,97
8120834,5,12,73,33
8001993,90,33,248,108
8001994,123,16,90,42
8009518,134,29,94,52
8001995,95,11,112,46
8120835,22,5,241,88
8120837,21,26,142,67
8041659,76,7,255,94
8136858,8,38,260,116
8120841,166,5,223,81
8120849,152,38,263,117
6300462,75,21,97,48
8134994,117,23,134,62
8130594,179,10,210,80
8130593,226,34,284,122
8043324,60,18,113,51
8016226,261,36,224,102
8016228,93,35,167,81
8016227,71,14,193,77
8009446,107,16,137,58
8009445,81,23,238,98
8036693,166,27,180,81
8036692,131,38,140,74
8022362,120,14,169,68
9993367,238,20,241,97
8022247,68,30,104,56
8022551,220,35,229,103
8143841,100,36,234,105
8143842,54,21,114,54
8143839,92,12,114,48
8143840,183,20,229,93
9995523,53,27,111,56
9995522,259,20,249,100
8011284,231,24,230,96
8011285,74,17,226,90
8138450,106,16,91,42
8138451,91,32,112,60
8015923,78,28,105,55
8015016,60,23,89,46
8031385,64,19,105,49
8031386,155,12,205,80
8022384,41,12,156,62
8016382,135,18,224,90
8028056,91,30,278,117
8028057,31,34,165,80
8040843,23,11,86,37
8040847,290,38,261,116
8129522,22,38,188,91
8129536,115,33,114,61
8110552,169,27,159,73
8119585,208,38,257,115
8126998,77,23,177,77
8113533,164,11,207,80
8113507,78,14,91,41
8126979,169,5,171,63
8136599,186,14,157,64
8136595,10,5,111,42
8136596,229,25,200,86
8136597,95,13,125,52
8136600,230,17,244,96
8136593,110,20,80,41
8136591,115,34,239,106
8136602,27,29,223,97
8142070,220,30,275,116
8142071,8,40,141,75
8142072,27,10,185,71
8142073,171,30,154,73
8136592,197,21,165,71
8136598,105,21,142,63
8136601,21,33,105,58
8136594,131,5,193,71
8140116,158,8,212,79
8130936,75,26,88,48
8130937,282,34,280,120
8141655,89,17,263,103
8141656,188,12,155,62
8141652,132,40,139,75
8141657,116,32,129,66
8141658,30,36,166,82
8141653,166,11,158,62
8110031,111,16,151,63
8110034,173,30,159,75
8139818,96,40,189,92
8139817,185,29,202,90
8139816,70,32,244,106
8139815,119,28,115,58
8139814,201,11,164,65
8110022,160,18,159,67
8110026,101,14,76,36
8121761,137,14,126,53
8110025,40,18,106,49
8110023,57,29,131,65
8121763,35,28,256,108
8121766,8,13,91,40
8109987,153,39,211,99
8109991,93,13,90,40
8109974,207,38,270,119
8121770,86,5,84,33
8109985,177,11,235,89
8121778,37,26,176,79
8109984,99,11,164,65
8109989,51,12,142,58
8121777,58,37,133,71
8121769,38,23,125,59
8121780,228,21,211,88
8109990,163,11,207,80
8133442,18,10,101,42
8110003,229,16,264,103
8110002,130,36,188,89
8110001,72,40,147,77
8120855,237,15,224,88
8133448,2,24,246,102
8133449,21,9,128,51
8133447,131,35,185,88
8133446,152,11,114,47
8133445,95,18,197,81
8133444,15,17,83,40
8139362,61,21,176,75
8129593,53,14,87,40
8124321,63,7,130,50
8129594,93,18,108,50
8117793,1,7,141,54
8143612,60,39,256,115
8143613,190,13,157,63
8141967,224,30,238,103
8141968,12,31,222,98
8141966,28,22,199,84
8143236,36,19,216,88
8143237,208,33,216,97
8143241,62,26,275,113
8143239,147,36,127,68
8143238,29,27,134,64
8138716,164,12,131,54
8138717,110,36,161,80
8138712,23,26,251,105
8138715,22,20,220,90
8138713,102,36,178,86
8123287,57,12,129,53
8109958,140,17,106,48
8121772,155,20,125,57
8134610,95,34,115,62
8134611,212,10,212,81
8137186,86,20,230,94
8134612,63,30,139,68
8143633,30,33,129,67
8143226,102,17,213,86
8137185,192,25,202,87
8136068,255,33,229,102
8136067,16,11,189,73
8136066,146,31,195,88
8136064,3,25,85,46
8138340,4,11,253,96
8138338,106,24,142,65
8138336,241,31,244,106
8138341,113,5,135,51
8127227,116,13,161,65
8127225,175,23,195,83
8127226,125,40,144,76
8127228,56,7,123,48
8127224,76,24,136,63
8128690,49,11,93,40
8128689,144,39,142,75
8128691,127,29,122,62
8128688,48,8,140,54
8128692,81,19,234,94
8142869,3,35,114,63
8142865,2,20,90,45
8142866,40,11,170,67
8142868,28,33,132,68
8142867,144,21,113,53
8143230,176,26,214,92
8143231,203,20,248,100
8139303,27,23,176,77
8143232,117,14,222,87
8143233,260,9,259,97
8139302,203,32,203,92
8139301,76,23,173,76
8143234,129,11,174,68
8139305,50,35,211,97
8143235,97,30,218,96
8139304,128,10,113,46
8130595,79,39,205,97
8130596,226,18,193,79
8130599,78,7,219,81
8130602,88,18,129,57
8130603,86,11,195,75
8135891,159,37,235,106
8135893,243,26,252,105
8135894,91,16,111,49
8135895,60,31,114,60
8135896,87,12,213,82
8135901,184,15,245,96
8138723,145,25,156,71
8138719,16,32,99,55
8138721,4,12,90,39
8142861,105,14,130,55
8142863,86,32,217,97
8142864,143,23,209,88
8142862,132,26,189,83
8138720,125,33,257,111
8138722,127,27,123,61
8126215,55,23,130,60
8126214,232,23,262,107
8126216,128,36,241,108
8126217,84,20,104,49
8126213,17,25,154,70
8134617,131,34,146,73
8134614,128,16,135,58
8134615,111,22,161,71
8126210,20,11,215,82
8126211,70,36,168,82
8109946,22,34,114,62
8140697,62,32,99,55
8132806,157,34,244,108
8132813,118,16,100,45
8141965,222,39,276,122
8137710,138,34,180,85
8137709,52,23,218,91
8109994,25,21,115,54
8109996,180,10,188,72
8129211,35,14,264,102
8129212,105,5,146,54
8112258,206,20,253,102
8110018,32,28,273,114
8110000,179,7,156,59
8109995,186,25,163,73
8120859,204,21,181,77
8121786,10,17,79,39
8121787,140,26,224,95
8121788,226,20,270,108
8121789,191,35,170,82
8121790,81,16,142,60
8127644,23,22,142,64
8136073,55,22,85,44
8136069,187,40,274,122
8136071,5,6,79,32
8136072,102,10,182,70
8136070,19,18,266,105
8126661,174,16,239,94
8120850,132,20,150,66
8120851,33,32,178,83
8120852,189,15,242,94
8120853,227,19,259,103
8129581,38,32,165,79
8129582,55,19,153,66
8143614,106,16,133,57
8143615,212,25,241,101
8143616,113,32,271,116
8143617,56,20,135,60
8134967,15,27,98,52
8134968,194,16,245,96
8134970,130,27,192,85
8134966,98,14,79,37
8134969,117,17,97,45
8134971,57,32,100,56
8035101,131,29,99,54
9993811,115,15,207,82
9998529,101,7,241,89
8005292,133,29,101,54
8008814,2,7,95,38
8131601,37,13,77,35
8132749,40,11,203,78
8138704,182,10,223,85
8138705,6,37,254,113
8131617,279,19,240,96
8132748,33,11,145,58
8036832,129,9,174,67
8036833,54,33,114,61
8036830,186,19,253,101
8036811,16,28,108,56
8036831,197,34,193,90
8036825,132,7,182,68
8131582,185,9,245,92
8131621,73,26,143,67
8131620,73,13,174,69
8138707,219,39,213,100
8138706,135,22,263,106
8131618,24,23,252,103
8131623,73,10,176,68
8131622,44,19,201,83
8131583,119,15,94,43
8131588,213,38,205,96
8131584,117,40,112,65
8131585,140,14,128,54
8131590,52,27,270,112
8131586,21,11,74,33
8131591,236,38,263,117
8131587,34,30,173,80
8043108,61,24,206,88
8020532,45,26,196,86
6030051,5,25,124,60
6301110,192,25,224,95
8000749,16,27,192,85
8138272,297,40,267,119
8138273,169,5,169,62
8037703,256,31,256,110
8134826,125,6,106,41
8013980,186,27,261,109
8131654,138,30,185,84
8134537,200,10,160,63
8037700,36,18,144,62
8134825,160,22,123,57
6039424,11,15,214,85
8043107,131,38,238,108
8043152,91,11,112,46
8043087,56,20,90,45
8043085,151,12,225,87
8043086,213,40,175,87
8131653,121,36,142,73
8043084,74,11,96,41
8138830,45,10,158,62
8138829,53,40,184,90
8120755,197,28,262,110
8117640,110,33,93,54
8117637,185,40,215,101
8122651,266,10,245,92
8117639,63,33,145,72
8138828,241,17,252,99
8117635,119,7,150,57
8117638,76,37,117,65
8043104,65,17,84,40
8043103,69,28,141,68
8016936,36,11,189,73
8112200,39,32,221,98
8116297,82,29,192,86
8116298,59,37,236,107
11338,7,10,118,48
8138872,1,37,147,76
8138871,77,20,185,78
8121988,30,35,118,64
8123728,223,14,212,83
8123727,46,30,95,53
8130942,72,8,146,56
8130944,173,18,137,60
8130943,99,27,187,83
8130945,106,21,143,64
8032528,91,5,239,87
8032531,255,31,230,101
8032527,5,14,88,40
8032529,122,33,189,88
8032530,262,14,234,91
6220481,232,27,276,114
6220480,125,37,213,99
8029554,40,8,222,83
8122011,160,9,169,65
8139937,180,34,169,81
8113730,2,39,191,92
8113732,168,19,215,88
8022255,212,26,234,99
8113733,103,6,121,46
8113734,99,20,184,77
8038460,150,27,145,68
8033621,176,10,157,61
8130256,10,7,169,64
8018733,163,30,133,66
8132496,6,32,263,113
8132495,65,33,149,74
9994242,187,34,226,101
8027639,33,7,107,42
9998908,174,39,143,75
8034220,286,25,267,110
8138398,124,36,262,115
8116742,102,35,142,72
8138401,223,27,216,93
8116741,125,18,262,103
8116739,38,15,118,51
8138400,185,39,284,125
8138399,103,33,93,54
8116738,104,10,133,53
8131440,70,27,235,100
8138397,155,25,123,59
8113279,73,38,231,106
8133862,153,31,258,110
8129622,13,39,153,79
8129625,232,40,240,110
8138406,110,33,130,67
8141696,136,27,114,57
8143037,22,27,154,71
8141693,138,15,190,76
8141694,29,25,153,70
8143036,41,9,106,43
8141691,164,38,269,119
8143039,78,27,154,71
8141695,14,10,172,67
8143038,33,25,218,93
8141692,185,15,153,63
6300962,132,26,249,104
6030837,105,16,81,39
6030836,65,20,111,52
6030835,177,22,203,85
6302129,44,33,94,54
6302130,183,25,158,72
6031168,0,19,90,44
6030966,142,36,110,62
6030967,28,28,139,67
6031167,167,8,172,65
6031170,28,5,80,31
6031171,52,8,203,76
6031172,127,23,205,87
9999690,177,39,221,103
6031173,150,16,155,65
6302131,216,36,236,106
6031174,53,15,216,85
6031175,66,24,238,99
6031177,64,26,234,99
6031464,110,15,261,101
6031465,98,9,123,49
6031467,36,20,112,52
6031490,228,19,265,105
6031468,190,16,261,102
6300837,1,32,107,58
6030968,49,10,79,34
6030969,178,11,245,93
6033503,230,31,266,113
8141561,14,5,104,40
6033502,6,35,157,78
6031178,65,28,237,101
6031179,116,7,82,33
6300847,237,38,272,120
9999692,128,8,128,50
9999693,58,23,268,109
6031480,100,20,166,71
6031365,36,23,218,91
6302133,5,35,144,73
6302136,11,25,273,112
8141559,120,12,122,51
6031367,135,22,168,73
6031368,100,40,250,114
6300836,261,28,246,104
6031369,26,34,105,59
6031370,150,22,175,76
6030970,17,37,197,93
6031371,141,28,172,78
6031372,42,12,109,46
6031481,128,28,259,109
6302138,282,29,275,115
6031377,153,21,200,84
6031379,159,21,123,57
6300851,6,32,144,71
6031380,20,16,111,49
6302139,47,16,265,103
8016633,180,20,171,73
8016626,126,8,257,95
8016632,26,25,243,101
6302140,5,26,89,48
6030971,55,21,221,91
6302147,110,22,204,86
9999695,110,5,246,89
6031341,137,18,197,81
6031383,149,12,231,89
6302146,91,7,156,59
6030972,96,23,270,109
8009361,130,19,104,49
6031386,30,25,97,50
8009363,138,29,235,101
6031388,167,11,198,76
8009362,71,40,238,109
6031387,169,19,154,66
8009364,20,31,226,99
6031389,116,14,251,97
8007595,73,20,199,83
6030973,249,32,220,98
8005205,71,19,225,91
8009373,167,15,184,74
6302141,102,16,97,44
8005206,78,8,94,38
6031158,66,5,152,56
9999696,261,37,282,123
6302142,27,22,214,89
6031390,103,30,181,83
6301012,13,18,130,57
6031393,102,6,162,61
6031392,85,9,128,51
6031491,0,24,120,58
6300845,206,27,182,81
6031591,247,37,263,116
8012996,262,34,275,118
6031396,81,32,169,80
6031592,81,32,110,59
6031397,197,34,251,110
6031398,41,10,103,43
6300843,210,39,191,92
6031513,115,27,137,66
6031400,61,13,146,60
8009358,41,12,115,48
6031482,78,11,241,92
8009359,122,34,223,100
6031483,0,11,84,37
6302151,62,39,181,89
6302148,147,33,137,69
6031337,29,32,111,60
6302152,97,28,254,107
8016630,2,20,108,51
8141560,28,17,186,76
6302153,201,38,222,102
8009360,235,12,232,89
6300848,139,7,173,65
8015068,129,29,153,72
6030974,43,38,111,64
6031484,208,27,221,95
6031471,40,24,194,84
6031498,63,15,106,47
6031512,16,30,168,78
6031470,221,39,183,89
6031472,136,20,195,81
6031473,105,37,210,98
6031485,27,23,160,71
6300849,26,25,139,65
6031339,186,21,227,93
6300850,198,25,240,100
6030978,27,22,162,71
8030162,69,32,185,86
6031406,15,13,128,53
6301026,198,24,173,76
6031408,50,34,114,62
6031410,90,29,228,99
6031409,229,26,274,113
6031411,13,7,162,61
8009371,236,37,255,113
6031488,133,10,153,60
8009370,107,19,234,94
6031487,75,27,108,55
6302154,125,31,204,92
6302155,96,16,219,87
6302156,196,14,161,65
6031417,13,10,83,36
6031420,116,35,264,115
8009372,120,5,151,56
6031416,52,7,188,70
9999701,91,33,159,77
9999702,143,35,136,70
6031424,23,26,114,57
9999703,74,35,111,62
6033504,169,16,158,66
8015067,31,10,78,34
6031596,142,8,201,76
6031426,20,5,76,30
6031428,40,35,158,78
6031425,240,34,277,119
6031598,37,19,186,77
6302158,26,9,212,80
6302160,130,11,95,40
6031477,217,23,236,98
6031150,185,5,208,76
6031151,171,28,270,113
6031478,150,25,155,71
6031153,47,38,143,75
6030980,19,22,82,43
8009365,207,34,200,92
8141567,203,27,201,88
8141565,135,26,268,111
